date,datetime,cash_type,card,money,coffee_name
2024-08-11,55:14.9,card,ANON-0000-0000-0484,27.92,Americano with Milk
2024-08-11,56:27.7,card,ANON-0000-0000-0484,32.82,Cocoa
2024-08-11,27:35.1,card,ANON-0000-0000-0414,32.82,Cappuccino
2024-08-11,28:38.3,card,ANON-0000-0000-0485,18.12,Espresso
2024-08-11,30:32.5,card,ANON-0000-0000-0486,23.02,Cortado
2024-08-11,41:09.1,card,ANON-0000-0000-0475,32.82,Latte
2024-08-11,43:10.1,card,ANON-0000-0000-0487,32.82,Latte
2024-08-11,39:29.9,card,ANON-0000-0000-0488,32.82,Cappuccino
2024-08-12,26:19.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate
2024-08-12,15:04.8,card,ANON-0000-0000-0489,27.92,Americano with Milk
2024-08-12,19:29.5,card,ANON-0000-0000-0490,23.02,Americano
2024-08-12,20:23.6,card,ANON-0000-0000-0490,32.82,Latte
2024-08-12,44:28.4,card,ANON-0000-0000-0491,32.82,Latte
2024-08-12,04:03.4,card,ANON-0000-0000-0492,18.12,Espresso
2024-08-12,05:06.9,card,ANON-0000-0000-0492,27.92,Americano with Milk
2024-08-12,33:33.1,card,ANON-0000-0000-0493,27.92,Americano with Milk
2024-08-12,05:04.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-12,25:49.4,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-12,37:38.0,card,ANON-0000-0000-0494,32.82,Latte
2024-08-12,58:20.1,card,ANON-0000-0000-0134,32.82,Cappuccino
2024-08-12,59:18.5,card,ANON-0000-0000-0134,32.82,Cappuccino
2024-08-13,44:30.2,card,ANON-0000-0000-0495,27.92,Americano with Milk
2024-08-13,14:21.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-13,45:56.4,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-08-13,42:08.8,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-13,59:47.6,card,ANON-0000-0000-0496,32.82,Latte
2024-08-13,01:41.5,card,ANON-0000-0000-0497,27.92,Americano with Milk
2024-08-13,45:39.7,card,ANON-0000-0000-0494,32.82,Latte
2024-08-13,47:56.7,card,ANON-0000-0000-0498,32.82,Cappuccino
2024-08-13,55:29.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-13,29:34.5,card,ANON-0000-0000-0499,32.82,Latte
2024-08-13,30:37.1,card,ANON-0000-0000-0499,32.82,Cocoa
2024-08-13,44:23.0,card,ANON-0000-0000-0500,32.82,Cappuccino
2024-08-13,00:44.7,card,ANON-0000-0000-0501,23.02,Cortado
2024-08-14,35:48.1,card,ANON-0000-0000-0475,32.82,Latte
2024-08-14,36:55.6,card,ANON-0000-0000-0472,32.82,Cappuccino
2024-08-14,09:29.1,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-14,39:07.9,card,ANON-0000-0000-0095,18.12,Espresso
2024-08-14,49:17.0,card,ANON-0000-0000-0502,23.02,Americano
2024-08-14,51:04.9,card,ANON-0000-0000-0450,23.02,Americano
2024-08-14,21:27.3,card,ANON-0000-0000-0503,32.82,Latte
2024-08-14,24:22.8,card,ANON-0000-0000-0504,23.02,Americano
2024-08-14,10:03.7,card,ANON-0000-0000-0505,23.02,Cortado
2024-08-14,59:18.3,card,ANON-0000-0000-0506,27.92,Americano with Milk
2024-08-14,34:51.7,card,ANON-0000-0000-0012,32.82,Latte
2024-08-14,35:48.5,card,ANON-0000-0000-0012,23.02,Cortado
2024-08-14,41:33.0,card,ANON-0000-0000-0507,32.82,Latte
2024-08-15,36:11.2,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-15,37:02.2,card,ANON-0000-0000-0508,32.82,Cappuccino
2024-08-15,38:04.9,card,ANON-0000-0000-0509,32.82,Hot Chocolate
2024-08-15,38:49.7,card,ANON-0000-0000-0509,32.82,Latte
2024-08-15,38:37.6,card,ANON-0000-0000-0232,32.82,Latte
2024-08-15,48:13.6,card,ANON-0000-0000-0510,32.82,Latte
2024-08-15,17:48.2,card,ANON-0000-0000-0012,23.02,Americano
2024-08-15,18:50.8,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-15,53:52.2,card,ANON-0000-0000-0511,27.92,Americano with Milk
2024-08-15,10:58.2,card,ANON-0000-0000-0512,32.82,Hot Chocolate
2024-08-15,11:54.0,card,ANON-0000-0000-0512,27.92,Americano with Milk
2024-08-15,41:30.2,card,ANON-0000-0000-0513,27.92,Americano with Milk
2024-08-15,42:38.0,card,ANON-0000-0000-0513,23.02,Americano
2024-08-15,40:41.5,card,ANON-0000-0000-0514,32.82,Cappuccino
2024-08-15,35:20.1,card,ANON-0000-0000-0040,18.12,Espresso
2024-08-15,36:11.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-16,29:16.7,card,ANON-0000-0000-0513,32.82,Latte
2024-08-16,54:17.5,card,ANON-0000-0000-0515,23.02,Americano
2024-08-16,36:12.8,card,ANON-0000-0000-0429,27.92,Americano with Milk
2024-08-16,18:51.7,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-16,19:39.3,card,ANON-0000-0000-0012,18.12,Espresso
2024-08-17,16:53.5,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-17,18:09.0,card,ANON-0000-0000-0516,32.82,Cappuccino
2024-08-17,53:41.3,card,ANON-0000-0000-0517,27.92,Americano with Milk
2024-08-17,58:41.6,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,59:28.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-17,18:40.2,card,ANON-0000-0000-0518,27.92,Americano with Milk
2024-08-17,31:54.8,card,ANON-0000-0000-0277,23.02,Cortado
2024-08-17,33:49.0,card,ANON-0000-0000-0192,32.82,Latte
2024-08-17,48:58.9,card,ANON-0000-0000-0456,32.82,Cappuccino
2024-08-17,18:56.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-17,42:39.4,card,ANON-0000-0000-0519,32.82,Latte
2024-08-18,09:42.6,card,ANON-0000-0000-0520,32.82,Cappuccino
2024-08-18,32:05.6,card,ANON-0000-0000-0521,32.82,Cappuccino
2024-08-18,41:06.2,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-18,56:01.3,card,ANON-0000-0000-0522,27.92,Americano with Milk
2024-08-18,31:40.9,card,ANON-0000-0000-0463,32.82,Cappuccino
2024-08-18,30:21.6,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-08-18,24:10.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,26:03.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024-08-18,27:17.6,card,ANON-0000-0000-0523,23.02,Americano
2024-08-18,28:13.1,card,ANON-0000-0000-0523,23.02,Americano
2024-08-19,09:49.0,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,10:51.2,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024-08-19,21:12.1,card,ANON-0000-0000-0507,32.82,Latte
2024-08-19,31:57.0,card,ANON-0000-0000-0491,32.82,Cocoa
2024-08-20,27:16.4,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-20,29:14.9,card,ANON-0000-0000-0525,32.82,Latte
2024-08-20,49:47.5,card,ANON-0000-0000-0526,18.12,Espresso
2024-08-20,50:36.3,card,ANON-0000-0000-0526,23.02,Cortado
2024-08-20,14:54.9,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-20,09:55.6,card,ANON-0000-0000-0527,23.02,Americano
2024-08-20,11:39.1,card,ANON-0000-0000-0528,23.02,Americano
2024-08-20,12:31.2,card,ANON-0000-0000-0529,23.02,Americano
2024-08-20,42:20.0,card,ANON-0000-0000-0141,32.82,Latte
2024-08-20,42:40.9,card,ANON-0000-0000-0530,32.82,Latte
2024-08-20,44:14.9,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,45:12.3,card,ANON-0000-0000-0531,32.82,Latte
2024-08-20,46:04.0,card,ANON-0000-0000-0532,32.82,Latte
2024-08-21,59:13.1,card,ANON-0000-0000-0533,27.92,Americano with Milk
2024-08-21,40:27.4,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,13:32.4,card,ANON-0000-0000-0375,23.02,Americano
2024-08-21,38:44.5,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-08-21,51:41.4,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-21,17:10.7,card,ANON-0000-0000-0534,32.82,Latte
2024-08-21,42:03.5,card,ANON-0000-0000-0507,32.82,Latte
2024-08-22,22:26.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-22,09:23.5,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-22,47:59.4,card,ANON-0000-0000-0535,27.92,Americano with Milk
2024-08-22,16:12.1,card,ANON-0000-0000-0510,32.82,Latte
2024-08-22,26:58.3,card,ANON-0000-0000-0536,32.82,Latte
2024-08-22,07:07.4,card,ANON-0000-0000-0537,32.82,Cappuccino
2024-08-22,27:27.3,card,ANON-0000-0000-0538,23.02,Americano
2024-08-23,43:16.1,card,ANON-0000-0000-0475,32.82,Latte
2024-08-23,21:48.1,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,22:56.6,card,ANON-0000-0000-0425,32.82,Latte
2024-08-23,33:38.7,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,34:35.0,card,ANON-0000-0000-0225,23.02,Americano
2024-08-23,14:52.0,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024-08-23,10:58.7,card,ANON-0000-0000-0539,32.82,Cocoa
2024-08-23,11:55.5,card,ANON-0000-0000-0539,23.02,Americano
2024-08-23,39:12.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-23,12:59.4,card,ANON-0000-0000-0540,32.82,Hot Chocolate
2024-08-23,24:54.7,card,ANON-0000-0000-0541,23.02,Americano
2024-08-23,28:52.8,card,ANON-0000-0000-0542,23.02,Americano
2024-08-23,48:02.8,card,ANON-0000-0000-0507,32.82,Latte
2024-08-24,13:42.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,14:47.6,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-24,44:11.6,card,ANON-0000-0000-0543,23.02,Cortado
2024-08-24,18:09.5,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,18:52.3,card,ANON-0000-0000-0544,18.12,Espresso
2024-08-24,19:49.2,card,ANON-0000-0000-0544,23.02,Americano
2024-08-25,14:37.4,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-25,26:27.7,card,ANON-0000-0000-0408,23.02,Americano
2024-08-25,27:36.4,card,ANON-0000-0000-0408,23.02,Americano
2024-08-25,24:22.3,card,ANON-0000-0000-0545,32.82,Cappuccino
2024-08-25,41:42.7,card,ANON-0000-0000-0546,32.82,Cappuccino
2024-08-25,53:02.7,card,ANON-0000-0000-0077,32.82,Latte
2024-08-26,11:47.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-26,16:09.6,card,ANON-0000-0000-0408,23.02,Americano
2024-08-26,17:23.2,card,ANON-0000-0000-0408,23.02,Americano
2024-08-26,21:36.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-08-26,37:44.5,card,ANON-0000-0000-0547,32.82,Latte
2024-08-26,38:49.0,card,ANON-0000-0000-0548,32.82,Cappuccino
2024-08-26,45:13.2,card,ANON-0000-0000-0003,23.02,Americano
2024-08-26,46:23.6,card,ANON-0000-0000-0003,23.02,Americano
2024-08-26,53:27.8,card,ANON-0000-0000-0549,27.92,Americano with Milk
2024-08-26,54:31.3,card,ANON-0000-0000-0549,32.82,Latte
2024-08-26,55:39.9,card,ANON-0000-0000-0550,27.92,Americano with Milk
2024-08-27,04:04.6,card,ANON-0000-0000-0375,32.82,Latte
2024-08-28,08:18.8,card,ANON-0000-0000-0551,27.92,Americano with Milk
2024-08-28,10:04.1,card,ANON-0000-0000-0551,32.82,Cappuccino
2024-08-28,35:06.9,card,ANON-0000-0000-0375,23.02,Americano
2024-08-28,48:35.2,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024-08-29,29:30.3,card,ANON-0000-0000-0553,23.02,Americano
2024-08-30,13:30.5,card,ANON-0000-0000-0554,32.82,Latte
2024-08-30,14:32.8,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-08-30,15:35.4,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-08-31,08:32.5,card,ANON-0000-0000-0371,23.02,Cortado
2024-08-31,02:08.2,card,ANON-0000-0000-0555,27.92,Americano with Milk
2024-08-31,22:26.9,card,ANON-0000-0000-0556,18.12,Espresso
2024-08-31,29:54.6,card,ANON-0000-0000-0557,27.92,Americano with Milk
2024-08-31,33:39.9,card,ANON-0000-0000-0141,23.02,Cortado
2024-08-31,34:32.9,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-01,34:15.2,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-01,11:24.7,card,ANON-0000-0000-0558,32.82,Cappuccino
2024-09-01,30:08.6,card,ANON-0000-0000-0181,27.92,Americano with Milk
2024-09-01,32:22.0,card,ANON-0000-0000-0181,23.02,Americano
2024-09-01,50:17.4,card,ANON-0000-0000-0559,27.92,Americano with Milk
2024-09-01,57:33.9,card,ANON-0000-0000-0560,32.82,Latte
2024-09-01,44:04.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-01,20:46.3,card,ANON-0000-0000-0561,32.82,Latte
2024-09-01,23:13.9,card,ANON-0000-0000-0562,32.82,Latte
2024-09-01,24:49.7,card,ANON-0000-0000-0563,32.82,Latte
2024-09-02,24:39.8,card,ANON-0000-0000-0425,32.82,Latte
2024-09-02,50:17.6,card,ANON-0000-0000-0564,27.92,Americano with Milk
2024-09-02,51:33.1,card,ANON-0000-0000-0565,32.82,Latte
2024-09-02,58:47.1,card,ANON-0000-0000-0566,27.92,Americano with Milk
2024-09-02,09:43.9,card,ANON-0000-0000-0567,32.82,Cappuccino
2024-09-02,11:17.9,card,ANON-0000-0000-0179,32.82,Cocoa
2024-09-02,52:32.0,card,ANON-0000-0000-0568,23.02,Americano
2024-09-02,53:29.1,card,ANON-0000-0000-0568,23.02,Americano
2024-09-03,22:15.4,card,ANON-0000-0000-0569,32.82,Cocoa
2024-09-03,28:12.4,card,ANON-0000-0000-0168,32.82,Cappuccino
2024-09-03,41:11.7,card,ANON-0000-0000-0570,32.82,Latte
2024-09-03,03:12.5,card,ANON-0000-0000-0571,27.92,Americano with Milk
2024-09-03,04:11.7,card,ANON-0000-0000-0571,32.82,Cappuccino
2024-09-03,12:48.2,card,ANON-0000-0000-0572,32.82,Cocoa
2024-09-03,13:33.7,card,ANON-0000-0000-0572,32.82,Cocoa
2024-09-03,17:02.2,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-03,20:17.2,card,ANON-0000-0000-0573,27.92,Americano with Milk
2024-09-03,37:52.3,card,ANON-0000-0000-0574,32.82,Latte
2024-09-03,38:56.4,card,ANON-0000-0000-0575,32.82,Cocoa
2024-09-03,56:53.4,card,ANON-0000-0000-0576,23.02,Cortado
2024-09-03,14:51.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,16:17.3,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,48:34.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024-09-03,11:12.3,card,ANON-0000-0000-0467,32.82,Latte
2024-09-03,17:13.8,card,ANON-0000-0000-0467,27.92,Americano with Milk
2024-09-04,11:21.6,card,ANON-0000-0000-0577,27.92,Americano with Milk
2024-09-04,33:36.6,card,ANON-0000-0000-0510,32.82,Latte
2024-09-04,48:03.5,card,ANON-0000-0000-0019,23.02,Americano
2024-09-04,55:34.5,card,ANON-0000-0000-0578,27.92,Americano with Milk
2024-09-04,53:31.3,card,ANON-0000-0000-0565,32.82,Latte
2024-09-04,03:50.6,card,ANON-0000-0000-0579,32.82,Latte
2024-09-04,05:16.1,card,ANON-0000-0000-0579,27.92,Americano with Milk
2024-09-04,03:46.9,card,ANON-0000-0000-0580,32.82,Cappuccino
2024-09-04,41:42.0,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-04,19:35.6,card,ANON-0000-0000-0494,32.82,Latte
2024-09-05,31:17.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024-09-05,28:56.2,card,ANON-0000-0000-0581,27.92,Americano with Milk
2024-09-05,06:30.6,card,ANON-0000-0000-0019,23.02,Americano
2024-09-05,00:27.7,card,ANON-0000-0000-0582,32.82,Latte
2024-09-05,25:12.3,card,ANON-0000-0000-0583,32.82,Latte
2024-09-05,38:50.4,card,ANON-0000-0000-0584,23.02,Americano
2024-09-05,39:59.6,card,ANON-0000-0000-0585,27.92,Americano with Milk
2024-09-05,04:28.9,card,ANON-0000-0000-0586,32.82,Cappuccino
2024-09-05,05:31.7,card,ANON-0000-0000-0586,32.82,Cappuccino
2024-09-05,30:15.0,card,ANON-0000-0000-0587,32.82,Cappuccino
2024-09-05,54:24.4,card,ANON-0000-0000-0588,23.02,Americano
2024-09-05,55:31.4,card,ANON-0000-0000-0588,32.82,Cappuccino
2024-09-05,26:28.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-05,27:30.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024-09-06,25:33.9,card,ANON-0000-0000-0582,32.82,Cappuccino
2024-09-06,34:46.8,card,ANON-0000-0000-0425,32.82,Latte
2024-09-06,54:41.9,card,ANON-0000-0000-0589,23.02,Americano
2024-09-06,50:39.9,card,ANON-0000-0000-0590,18.12,Espresso
2024-09-06,51:52.2,card,ANON-0000-0000-0590,32.82,Latte
2024-09-06,30:06.0,card,ANON-0000-0000-0591,32.82,Hot Chocolate
2024-09-06,23:25.4,card,ANON-0000-0000-0095,18.12,Espresso
2024-09-06,24:29.3,card,ANON-0000-0000-0467,18.12,Espresso
2024-09-06,00:12.0,card,ANON-0000-0000-0283,32.82,Latte
2024-09-06,09:31.2,card,ANON-0000-0000-0507,32.82,Latte
2024-09-07,48:57.0,card,ANON-0000-0000-0592,32.82,Latte
2024-09-07,52:03.0,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-07,53:03.6,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-07,54:41.6,card,ANON-0000-0000-0593,23.02,Cortado
2024-09-07,57:47.7,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-07,59:02.3,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-07,00:19.7,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-07,22:44.5,card,ANON-0000-0000-0594,23.02,Americano
2024-09-07,37:52.3,card,ANON-0000-0000-0595,18.12,Espresso
2024-09-07,40:12.6,card,ANON-0000-0000-0595,18.12,Espresso
2024-09-07,53:32.2,card,ANON-0000-0000-0596,32.82,Latte
2024-09-07,18:56.8,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024-09-07,20:00.0,card,ANON-0000-0000-0019,23.02,Americano
2024-09-07,20:57.1,card,ANON-0000-0000-0012,18.12,Espresso
2024-09-07,55:08.5,card,ANON-0000-0000-0597,32.82,Latte
2024-09-07,20:01.0,card,ANON-0000-0000-0019,23.02,Americano
2024-09-07,20:59.3,card,ANON-0000-0000-0012,18.12,Espresso
2024-09-07,35:04.9,card,ANON-0000-0000-0283,32.82,Cocoa
2024-09-07,36:05.1,card,ANON-0000-0000-0283,32.82,Latte
2024-09-07,37:15.5,card,ANON-0000-0000-0283,32.82,Latte
2024-09-07,13:51.7,card,ANON-0000-0000-0598,32.82,Latte
2024-09-07,14:59.2,card,ANON-0000-0000-0598,32.82,Latte
2024-09-08,15:40.8,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-08,18:17.0,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,19:12.4,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,05:56.1,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-08,43:28.0,card,ANON-0000-0000-0486,23.02,Cortado
2024-09-08,13:32.9,card,ANON-0000-0000-0347,23.02,Americano
2024-09-09,51:13.6,card,ANON-0000-0000-0599,32.82,Latte
2024-09-09,53:51.6,card,ANON-0000-0000-0582,32.82,Cappuccino
2024-09-09,55:21.6,card,ANON-0000-0000-0599,27.92,Americano with Milk
2024-09-09,56:37.7,card,ANON-0000-0000-0570,32.82,Latte
2024-09-09,49:50.7,card,ANON-0000-0000-0583,32.82,Latte
2024-09-09,50:51.7,card,ANON-0000-0000-0583,32.82,Hot Chocolate
2024-09-09,59:10.7,card,ANON-0000-0000-0494,32.82,Latte
2024-09-09,11:36.1,card,ANON-0000-0000-0600,27.92,Americano with Milk
2024-09-09,12:50.6,card,ANON-0000-0000-0601,27.92,Americano with Milk
2024-09-09,29:49.2,card,ANON-0000-0000-0602,32.82,Latte
2024-09-09,06:59.7,card,ANON-0000-0000-0603,18.12,Espresso
2024-09-09,12:13.8,card,ANON-0000-0000-0604,32.82,Latte
2024-09-09,13:24.5,card,ANON-0000-0000-0604,23.02,Americano
2024-09-09,24:10.4,card,ANON-0000-0000-0605,32.82,Latte
2024-09-09,13:46.3,card,ANON-0000-0000-0507,32.82,Latte
2024-09-09,07:36.2,card,ANON-0000-0000-0268,32.82,Cappuccino
2024-09-09,13:43.5,card,ANON-0000-0000-0606,32.82,Latte
2024-09-10,12:02.4,card,ANON-0000-0000-0607,32.82,Hot Chocolate
2024-09-10,32:46.8,card,ANON-0000-0000-0608,32.82,Cappuccino
2024-09-10,21:54.4,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,23:05.9,card,ANON-0000-0000-0543,23.02,Cortado
2024-09-10,43:41.8,card,ANON-0000-0000-0609,32.82,Cappuccino
2024-09-10,45:22.6,card,ANON-0000-0000-0610,27.92,Americano with Milk
2024-09-10,02:43.0,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,03:53.3,card,ANON-0000-0000-0611,32.82,Latte
2024-09-10,29:34.6,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024-09-10,30:27.0,card,ANON-0000-0000-0012,23.02,Americano
2024-09-11,47:22.3,card,ANON-0000-0000-0612,32.82,Latte
2024-09-11,28:46.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-11,52:09.2,card,ANON-0000-0000-0613,32.82,Latte
2024-09-11,53:12.5,card,ANON-0000-0000-0614,32.82,Cappuccino
2024-09-11,13:14.9,card,ANON-0000-0000-0531,27.92,Americano with Milk
2024-09-11,14:18.9,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,15:19.3,card,ANON-0000-0000-0531,32.82,Latte
2024-09-11,01:34.2,card,ANON-0000-0000-0584,23.02,Cortado
2024-09-12,57:25.6,card,ANON-0000-0000-0347,18.12,Espresso
2024-09-12,58:19.8,card,ANON-0000-0000-0347,27.92,Americano with Milk
2024-09-12,27:36.1,card,ANON-0000-0000-0615,27.92,Americano with Milk
2024-09-12,08:22.2,card,ANON-0000-0000-0565,32.82,Cappuccino
2024-09-12,31:07.0,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,32:23.0,card,ANON-0000-0000-0616,23.02,Cortado
2024-09-12,37:20.4,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,38:09.7,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-12,01:25.2,card,ANON-0000-0000-0617,32.82,Latte
2024-09-12,09:10.4,card,ANON-0000-0000-0618,23.02,Americano
2024-09-12,10:21.2,card,ANON-0000-0000-0618,32.82,Cappuccino
2024-09-12,13:16.8,card,ANON-0000-0000-0319,23.02,Cortado
2024-09-13,56:53.8,card,ANON-0000-0000-0570,32.82,Latte
2024-09-13,41:03.0,card,ANON-0000-0000-0425,32.82,Latte
2024-09-13,54:15.8,card,ANON-0000-0000-0375,32.82,Latte
2024-09-13,51:19.4,card,ANON-0000-0000-0619,32.82,Latte
2024-09-13,38:18.9,card,ANON-0000-0000-0242,27.92,Americano with Milk
2024-09-13,50:53.9,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024-09-14,29:19.4,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-14,30:16.9,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-15,42:40.9,card,ANON-0000-0000-0347,18.12,Espresso
2024-09-15,49:38.7,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024-09-15,49:37.4,card,ANON-0000-0000-0304,23.02,Americano
2024-09-15,36:19.3,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-15,37:20.6,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-15,53:18.7,card,ANON-0000-0000-0543,32.82,Cappuccino
2024-09-16,32:22.9,card,ANON-0000-0000-0621,32.82,Latte
2024-09-16,33:36.8,card,ANON-0000-0000-0584,27.92,Americano with Milk
2024-09-16,23:19.3,card,ANON-0000-0000-0621,32.82,Latte
2024-09-16,16:05.7,card,ANON-0000-0000-0622,27.92,Americano with Milk
2024-09-16,18:03.3,card,ANON-0000-0000-0623,32.82,Latte
2024-09-16,54:45.4,card,ANON-0000-0000-0624,32.82,Latte
2024-09-16,56:05.3,card,ANON-0000-0000-0625,32.82,Latte
2024-09-16,10:18.7,card,ANON-0000-0000-0626,27.92,Americano with Milk
2024-09-16,11:32.5,card,ANON-0000-0000-0626,32.82,Latte
2024-09-16,37:47.3,card,ANON-0000-0000-0287,27.92,Americano with Milk
2024-09-16,38:48.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024-09-17,54:57.9,card,ANON-0000-0000-0627,23.02,Cortado
2024-09-17,09:00.9,card,ANON-0000-0000-0621,32.82,Latte
2024-09-17,37:37.6,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024-09-17,42:31.5,card,ANON-0000-0000-0141,23.02,Cortado
2024-09-17,10:03.8,card,ANON-0000-0000-0554,32.82,Cappuccino
2024-09-17,11:08.2,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-09-17,34:56.8,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024-09-17,38:33.8,card,ANON-0000-0000-0628,18.12,Espresso
2024-09-17,39:33.7,card,ANON-0000-0000-0628,27.92,Americano with Milk
2024-09-17,44:15.2,card,ANON-0000-0000-0629,32.82,Latte
2024-09-17,54:23.0,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024-09-17,55:31.2,card,ANON-0000-0000-0630,23.02,Cortado
2024-09-17,29:37.2,card,ANON-0000-0000-0554,32.82,Cappuccino
